path	ref	commit	blob
lean/InfoGeometry/Canonical/OptimalMetricGraphEmbeddingBridge.lean	refs/remotes/upstream/copilot/add-heisenberg-to-five-grading-bridge	9a77a23897e86ad2a86b5c6884f987b6fb0b919b	2a304fcb8372ebe1ed243562b4ed8347701b012a
lean/InfoGeometry/Canonical/PhotonicCircuit.lean	refs/remotes/upstream/fusion/upstream-intake-20260419	8a21ddf205515edba35832f9cffc3ce50698e126	f2185b7b8944ce7363f3bfb9027e41a3f7fdb788
lean/InfoGeometry/Canonical/PhotonicSOI.lean	refs/remotes/upstream/fusion/upstream-intake-20260419	8a21ddf205515edba35832f9cffc3ce50698e126	1d95674d827754d1aaa8edefc3ced147de23d8ca
lean/InfoGeometry/Canonical/PhysicalLanglandsHolonomyCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	d5a8ae13de1fe1c3cda5dd7ad2e95e154588937b
lean/InfoGeometry/Canonical/PrimeSUSYVacuumCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	ba5772fa14f33ec8d8fa56233806377acacdb8c3
lean/InfoGeometry/Canonical/PrimeSUSYVacuumMajoranaSocketCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	f3221c52fcb9d89ded39740aa702dae766e21e28
lean/InfoGeometry/Canonical/PrimeSUSYVacuumWitness.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	4f5a10ac12b3faff6f45e445b4fdc24d3723c59a
lean/InfoGeometry/Canonical/PrimeVirasoroWardCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	b5d4b6c72d1f030a10a0f3fd6cb5452ec708df98
lean/InfoGeometry/Canonical/PrimonColimitFiltrationCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	5b81e72e4f41f2077418e041915e0dbe0a876236
lean/InfoGeometry/Canonical/PrimonThermodynamicEnergyDerivCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	621c1319cb95de725a2d03b20a8a5f05207b374e
lean/InfoGeometry/Canonical/PrimonThermodynamicObservablesCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	d39bda38cf34864965d21d2da720fde2813723fd
lean/InfoGeometry/Canonical/PrimonVonMangoldtDirichletCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	bdfc0f3ddeafb7284330e526d9c79884859a7316
lean/InfoGeometry/Canonical/ProofTwoCategoryHodgeColimitCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	43a5445782fe22d867939057752c6d9518d999e1
lean/InfoGeometry/Canonical/QuantumFluctuationsCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	3dc5a91deb44cbd4092e4a59867321d1b2becc98
lean/InfoGeometry/Canonical/QuaternionicOperatorComplexStructure.lean	refs/remotes/upstream/logcft-natural-two-object-braiding-v2	3d7c9d46da87bcd29be049167c90336507b549a1	6bb19f798d6d3a2ef175beed712314359fd0c38f
lean/InfoGeometry/Canonical/QuaternionicOperatorLiftCurvature.lean	refs/remotes/upstream/logcft-tensor-coherence-dag	69ff776fd673681792ea2211b34c7cd7d9c4d91a	682c50c838df7455ada03a1f2a1697413616b137
lean/InfoGeometry/Canonical/RHProofClosureCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	cad36957e3f1781ba756e865a415a2dba3763e68
lean/InfoGeometry/Canonical/RapidityAngleApolloniusCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	1979bbf7276276211bea076cfc13eb9f043ef346
lean/InfoGeometry/Canonical/RationalHestenesKreinDiscreteCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	1263fffdad1cac156bc92c36c45215bbb7e141d9
lean/InfoGeometry/Canonical/RationalHodgeKreinBridgeCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	708052c00d4a606acb3bef27fa23cf284383c3bc
lean/InfoGeometry/Canonical/RefinementLoopShadow.lean	refs/remotes/upstream/consolidate/class2	853ee0baa46be4db5d1fc1726ba1374bc02c9e5d	18b4a55fa3d8cefba91befe8fb2439894238bd42
